District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph),Month,Year
Medak,Medak,10-02-2020,0,17.9,25.1,76,94.4,16.3,0,2,2020
Medak,Medak,11-02-2020,0,18.6,28.7,56,89.9,9,0,2,2020
Medak,Medak,12-02-2020,0,19,29.2,54.5,95.1,8.2,0,2,2020
Medak,Medak,13-02-2020,0,16.8,30.1,49.6,93.2,7.9,0,2,2020
Medak,Medak,14-02-2020,0,16.5,31.7,29.6,77.8,7.4,0,2,2020
Medak,Medak,15-02-2020,0,15.3,33.1,24.6,86.8,5.3,0,2,2020
Medak,Medak,16-02-2020,0,17.2,33.8,31.3,82.2,8.7,0,2,2020
Medak,Medak,17-02-2020,0,16.6,34.8,30,89.2,6,0,2,2020
Medak,Medak,18-02-2020,0,15.4,33.3,30.7,87.9,5.9,0,2,2020
Medak,Medak,19-02-2020,0,15.8,33.6,20.5,78.5,6.8,0,2,2020
Medak,Medak,20-02-2020,0,18.6,34.7,26.1,96.7,5.3,0,2,2020
Medak,Medak,21-02-2020,0,18.4,34.2,35,90.9,13.1,0,2,2020
Medak,Medak,22-02-2020,0,17.5,32.8,36,84.3,15.3,0,2,2020
Medak,Medak,23-02-2020,0,18.2,34.9,27.9,88,7,0,2,2020
Medak,Medak,24-02-2020,0,18.2,33.6,30.1,89.1,8.7,0,2,2020
Medak,Medak,25-02-2020,0,20.1,35.5,26.2,81,7.9,0,2,2020
Medak,Medak,26-02-2020,0,16.7,32.2,34.4,85,2.8,0,2,2020
Medak,Medak,27-02-2020,0,17.7,32.5,29.8,62.4,1.4,0,2,2020
Medak,Medak,28-02-2020,0,16.9,31.3,26.6,86,1.2,0,2,2020
Medak,Medak,29-02-2020,0,19.2,33.3,31.5,94,7.6,0,2,2020
Medak,Medak,01-03-2020,0,19.4,32.8,35.6,93.6,8.5,0,3,2020
Medak,Medak,02-03-2020,0,19.5,34,35.9,86,6.6,0,3,2020
Medak,Medak,03-03-2020,0,19,35.8,27,97.2,8.1,0,3,2020
Medak,Medak,04-03-2020,0,19.5,35.3,34,96.7,12.7,0,3,2020
Medak,Medak,05-03-2020,0,15.3,35.6,27.4,90.1,7.6,0,3,2020
Medak,Medak,06-03-2020,0,20.9,35.1,28.3,96.8,6.1,0,3,2020
Medak,Medak,07-03-2020,0,21.5,34.3,31.8,77.9,12.2,0,3,2020
Medak,Medak,08-03-2020,0,21.8,32.9,34.4,84.7,10.4,0,3,2020
Medak,Medak,09-03-2020,27.3,20.4,33.8,45.9,97.1,6.2,0,3,2020
Medak,Medak,10-03-2020,0.3,20.6,31.5,56.2,89.1,8.5,0,3,2020
Medak,Medak,11-03-2020,0,22.9,35.2,41.1,88.3,7.6,0,3,2020
Medak,Medak,12-03-2020,4.6,21.6,33.5,44.3,89.4,5.6,0,3,2020
Medak,Medak,13-03-2020,5.2,21.5,32.4,61.9,94.6,6.2,0,3,2020
Medak,Medak,14-03-2020,0,21.6,34.9,40,97.2,15.2,0,3,2020
Medak,Medak,15-03-2020,0,21.2,34.6,43.8,89.5,12.3,0,3,2020
Medak,Medak,16-03-2020,0,21.2,33.6,39.5,92.5,8.9,0,3,2020
Medak,Medak,17-03-2020,0,21.3,35.3,35.6,87.9,14.4,0,3,2020
Medak,Medak,18-03-2020,0,21.6,36.3,30.6,80.5,11.5,0,3,2020
Medak,Medak,19-03-2020,1.7,21.5,36.4,27.4,93.7,13.3,0,3,2020
Medak,Medak,20-03-2020,0,20.4,35.7,41.1,88.7,8.5,0,3,2020
Medak,Medak,21-03-2020,0,20.8,35.6,30.3,91,11.4,0,3,2020
Medak,Medak,22-03-2020,0,20.8,34.9,24.2,96.6,9.3,0,3,2020
Medak,Medak,23-03-2020,0,23,35.5,23.8,91.2,9,0,3,2020
Medak,Medak,24-03-2020,0,22,36.5,30.3,89,9.2,0,3,2020
Medak,Medak,25-03-2020,0,21.7,36.9,29.8,89.3,9.3,0,3,2020
Medak,Medak,26-03-2020,0,21.8,36.2,34.5,80.9,4.2,0,3,2020
Medak,Medak,27-03-2020,0,21.2,35.8,36.3,82.3,1.4,0,3,2020
Medak,Medak,28-03-2020,0,21.2,37.7,26.2,68.9,1.9,0,3,2020
Medak,Medak,29-03-2020,0,23,36.9,27.1,75.2,1,0,3,2020
Medak,Medak,30-03-2020,0,21.7,37.8,30.9,74.2,1.7,0,3,2020
Medak,Medak,31-03-2020,0,22.1,36.8,32.5,73.8,2,0,3,2020
Medak,Kulcharam,01-01-2020,0,19.3,27.2,62.4,90,3.1,0,1,2020
Medak,Kulcharam,02-01-2020,0.4,21.1,28.8,54.1,89.2,1.9,0,1,2020
Medak,Kulcharam,03-01-2020,0,21,29.1,56.5,91.3,2.4,0,1,2020
Medak,Kulcharam,04-01-2020,0,17.7,29.4,54.8,94,2.3,0,1,2020
Medak,Kulcharam,05-01-2020,0,16.1,28.6,56.8,94,2.2,0,1,2020
Medak,Kulcharam,06-01-2020,0,16.1,26.6,53.7,85.9,2.7,0,1,2020
Medak,Kulcharam,07-01-2020,0,18,29.2,53.6,95,3.1,0,1,2020
Medak,Kulcharam,08-01-2020,0,19.6,30.2,51.4,92,2.2,0,1,2020
Medak,Kulcharam,09-01-2020,0,19.3,29.4,54,93.7,4.9,0,1,2020
Medak,Kulcharam,10-01-2020,0,19.8,28.9,67.1,81.8,1.5,0,1,2020
Medak,Kulcharam,11-01-2020,0,16.5,29.5,53.3,90.7,9.9,0,1,2020
Medak,Kulcharam,12-01-2020,0,15.7,29.7,37.1,89.3,7.3,0,1,2020
Medak,Kulcharam,13-01-2020,0,14.5,29.5,25,77.7,9,0,1,2020
Medak,Kulcharam,14-01-2020,0,13.7,30.3,31.1,87.7,8.6,0,1,2020
Medak,Kulcharam,15-01-2020,0,17.2,32.1,23.9,90.9,6.7,0,1,2020
Medak,Kulcharam,16-01-2020,0,17.8,31,23.1,82,12.9,0,1,2020
Medak,Kulcharam,17-01-2020,0,15.9,31,34.1,88.5,10,0,1,2020
Medak,Kulcharam,18-01-2020,0,19.6,30.6,37.7,90,10.1,0,1,2020
Medak,Kulcharam,19-01-2020,0,17.9,30.6,40.2,92.8,2,0,1,2020
Medak,Kulcharam,20-01-2020,0,18.5,31.7,36.7,94.2,2.2,0,1,2020
Medak,Kulcharam,21-01-2020,0,17.8,29.6,45.9,91.6,2.3,0,1,2020
Medak,Kulcharam,22-01-2020,0,17.6,32.2,37.6,94.1,2.4,0,1,2020
Medak,Kulcharam,23-01-2020,0,15.3,31.2,37.6,91,1.8,0,1,2020
Medak,Kulcharam,24-01-2020,0,14.5,31.3,35,92.3,2.4,0,1,2020
Medak,Kulcharam,25-01-2020,0,16.1,31.9,30.2,89.8,1.9,0,1,2020
Medak,Kulcharam,26-01-2020,0,16.6,31.6,35.4,90.2,1.5,0,1,2020
Medak,Kulcharam,27-01-2020,0,14.9,32.1,33.6,91.9,1.3,0,1,2020
Medak,Kulcharam,28-01-2020,0,20.4,33.5,28,72.7,2.9,0,1,2020
Medak,Kulcharam,29-01-2020,0,17.9,32.2,31.6,80.3,3.2,0,1,2020
Medak,Kulcharam,30-01-2020,0,16.9,30.2,40.6,87.4,3,0,1,2020
Medak,Kulcharam,31-01-2020,0,15.5,30.3,44,91.1,2.8,0,1,2020
Medak,Kulcharam,01-02-2020,0,17.7,29.9,46.2,88.8,2.4,0,2,2020
Medak,Kulcharam,02-02-2020,0,18.6,32.9,30.7,88.4,2.8,0,2,2020
Medak,Kulcharam,03-02-2020,0,18,30.6,46.4,94.3,2.2,0,2,2020
Medak,Kulcharam,04-02-2020,0,18.9,31.7,37.7,86.1,2.1,0,2,2020
Medak,Kulcharam,05-02-2020,0,18.3,33.1,27.1,86.5,2.6,0,2,2020
Medak,Kulcharam,06-02-2020,0,19.5,32.3,33.6,84.2,2.7,0,2,2020
Medak,Kulcharam,07-02-2020,0,20.1,33.5,28.4,81,3.5,0,2,2020
Medak,Kulcharam,08-02-2020,0,19.3,33.2,33.7,91.7,3.3,0,2,2020
Medak,Kulcharam,09-02-2020,11.8,17.7,29.4,56.5,94.1,2.6,0,2,2020
Medak,Kulcharam,10-02-2020,0,17.5,24,72.4,94.8,2.4,0,2,2020
Medak,Kulcharam,11-02-2020,0,18.2,28.2,56.8,95.7,2.4,0,2,2020
Medak,Kulcharam,12-02-2020,0,18.2,28.4,54.7,95.4,2.3,0,2,2020
Medak,Kulcharam,13-02-2020,0,17.2,29.9,46.6,94.7,2.2,0,2,2020
Medak,Kulcharam,14-02-2020,0,15.8,31.9,26.8,82.5,2,0,2,2020
Medak,Kulcharam,15-02-2020,0,15.3,32.6,25.7,88.5,1.2,0,2,2020
Medak,Kulcharam,16-02-2020,0,17.3,34.6,30.3,81.5,0.5,0,2,2020
Medak,Kulcharam,17-02-2020,0,16.1,33.8,28.4,86.8,2,0,2,2020
Medak,Kulcharam,18-02-2020,0,15.1,33.2,29.7,83.7,2.4,0,2,2020
Medak,Kulcharam,19-02-2020,0,14.3,32.3,19.2,74.6,2,0,2,2020
Medak,Kulcharam,20-02-2020,0,17.4,33.7,25.3,90.8,2,0,2,2020
Medak,Kulcharam,21-02-2020,0,17.2,32.3,32.1,92.5,2.8,0,2,2020
Medak,Kulcharam,22-02-2020,0,16.5,33,26.7,82.7,2.5,0,2,2020
Medak,Kulcharam,23-02-2020,0,15.9,32.8,24.7,87.4,2.6,0,2,2020
Medak,Kulcharam,24-02-2020,0,17.4,33.4,25.8,86.9,3,0,2,2020
Medak,Kulcharam,25-02-2020,0,22,35.4,25.2,68.3,2.3,0,2,2020
Medak,Kulcharam,26-02-2020,0,15.8,32.7,30.3,78.9,2,0,2,2020
Medak,Kulcharam,27-02-2020,0,17,32.1,27.9,56.7,3.4,0,2,2020
Medak,Kulcharam,28-02-2020,0,17.2,32,22.5,75.9,2.5,0,2,2020
Medak,Kulcharam,29-02-2020,0,17.9,33.3,30.4,92.9,2.7,0,2,2020
Medak,Kulcharam,01-03-2020,0,19.1,33.7,31,89.5,2.7,0,3,2020
Medak,Kulcharam,02-03-2020,0,20.3,33.7,30.2,86.4,3.1,0,3,2020
Medak,Kulcharam,03-03-2020,0,19.8,34.3,25.7,82.8,1.5,0,3,2020
Medak,Kulcharam,04-03-2020,0,19.4,33.9,31.9,84.5,3.3,0,3,2020
Medak,Kulcharam,05-03-2020,0,16.5,35.2,22.8,47.7,3.8,0,3,2020
Medak,Kulcharam,06-03-2020,0,21.5,33,27.3,90.6,3.4,0,3,2020
Medak,Kulcharam,07-03-2020,0,21.3,33.1,28.9,85.7,4.5,0,3,2020
Medak,Kulcharam,08-03-2020,0,22.6,32.9,33.4,87.3,2.2,0,3,2020
Medak,Kulcharam,09-03-2020,4,21.5,32.5,47.9,93.2,2.1,0,3,2020
Medak,Kulcharam,10-03-2020,0,21,30.8,52.7,87.8,2.1,0,3,2020
Medak,Kulcharam,11-03-2020,0,23.7,36,30.1,81.9,3.3,0,3,2020
Medak,Kulcharam,12-03-2020,3,21.6,32.9,39.4,92.6,1.5,0,3,2020
Medak,Kulcharam,13-03-2020,0,22,33.4,51.2,91.7,2.4,0,3,2020
Medak,Kulcharam,14-03-2020,0,21.5,36.2,28.5,88.1,3.3,0,3,2020
Medak,Kulcharam,15-03-2020,0,20.9,34.7,38.3,87.1,3.1,0,3,2020
Medak,Kulcharam,16-03-2020,0,20.8,34.5,34,90.4,3,0,3,2020
Medak,Kulcharam,17-03-2020,0,23,34.7,31.4,71.1,2.6,0,3,2020
Medak,Kulcharam,18-03-2020,0,21.6,36.8,25.6,76.7,2.6,0,3,2020
Medak,Kulcharam,19-03-2020,0,23,36.9,21.8,83.5,2.4,0,3,2020
Medak,Kulcharam,20-03-2020,0,20.3,36.3,32.7,85.3,2.1,0,3,2020
Medak,Kulcharam,21-03-2020,0,20.6,37.8,23.1,83.3,2.8,0,3,2020
Medak,Kulcharam,22-03-2020,0,19.3,35.2,19.8,80,2.5,0,3,2020
Medak,Kulcharam,23-03-2020,0,21.3,36.4,19.8,90.2,2.4,0,3,2020
Medak,Kulcharam,24-03-2020,0,21.9,36.5,27.4,80.6,2.1,0,3,2020
Medak,Kulcharam,25-03-2020,0,22.1,36.4,29,77,2.7,0,3,2020
Medak,Kulcharam,26-03-2020,0,22.3,36.6,29.7,78,2.7,0,3,2020
Medak,Kulcharam,27-03-2020,0,22.6,35,33.5,71.9,2.8,0,3,2020
Medak,Kulcharam,28-03-2020,0,24.4,37.7,23,52.7,2.4,0,3,2020
Medak,Kulcharam,29-03-2020,0,23.2,37.2,24.3,68.2,2.1,0,3,2020
Medak,Kulcharam,30-03-2020,0,22.8,37.7,29.6,68.9,3.6,0,3,2020
Medak,Kulcharam,31-03-2020,0,22.6,37.4,27.4,68.6,2.2,0,3,2020
Medak,Chilipched,01-01-2020,0,19.5,26.6,64.4,85.3,14.2,0,1,2020
Medak,Chilipched,02-01-2020,0,20.8,29.3,57.1,85.6,13.5,0,1,2020
Medak,Chilipched,03-01-2020,0,20.8,29.8,57,93.8,6.8,0,1,2020
Medak,Chilipched,04-01-2020,0,16.8,28.7,59.9,96,0.9,0,1,2020
Medak,Chilipched,05-01-2020,0,15.7,28.3,55.8,96.9,0.1,0,1,2020
Medak,Chilipched,06-01-2020,0,16,27.5,53,84.6,2.6,0,1,2020
Medak,Chilipched,07-01-2020,0,18.3,29.1,55.6,96.3,3.2,0,1,2020
Medak,Chilipched,08-01-2020,0,19.1,29.7,54.6,95.2,8.8,0,1,2020
Medak,Chilipched,09-01-2020,0,17.9,29.4,55.7,96,20.9,0,1,2020
Medak,Chilipched,10-01-2020,0,19.7,28.6,57.9,83.3,9.5,0,1,2020
Medak,Chilipched,11-01-2020,0,14.8,28.6,53.9,91.1,8.9,0,1,2020
Medak,Chilipched,12-01-2020,0,13.6,30,42.5,86.9,2.1,0,1,2020
Medak,Chilipched,13-01-2020,0,11.3,29.8,34.8,88.2,7.9,0,1,2020
Medak,Chilipched,14-01-2020,0,12.7,30.9,35.2,89.7,5.8,0,1,2020
Medak,Chilipched,15-01-2020,0,15.7,32.9,25.1,96.1,0.1,0,1,2020
Medak,Chilipched,16-01-2020,0,15.6,31.2,23,90.7,18.2,0,1,2020
Medak,Chilipched,17-01-2020,0,15.8,30.4,37.2,95.1,26.9,0,1,2020
Medak,Chilipched,18-01-2020,0,17.8,30.1,45.5,93.1,2.7,0,1,2020
Medak,Chilipched,19-01-2020,0,17.4,31,40.5,92.8,7.7,0,1,2020
Medak,Chilipched,20-01-2020,0,18.5,32.8,38.7,96.9,10.1,0,1,2020
Medak,Chilipched,21-01-2020,0,18.3,32,39.7,84.2,12.8,0,1,2020
Medak,Chilipched,22-01-2020,0,17.2,32.2,38,96.5,17.3,0,1,2020
Medak,Chilipched,23-01-2020,0,14.7,31.4,34.6,96.2,17.5,0,1,2020
Medak,Chilipched,24-01-2020,0,13.1,32.1,32.4,96,10.1,0,1,2020
Medak,Chilipched,25-01-2020,0,14.9,32.7,28.7,89.6,25.5,0,1,2020
Medak,Chilipched,26-01-2020,0,15.9,32.7,32.6,89.2,4.8,0,1,2020
Medak,Chilipched,27-01-2020,0,14.1,32.1,34.9,90.8,14.2,0,1,2020
Medak,Chilipched,28-01-2020,0,18.7,34.3,27.7,83.1,18.8,0,1,2020
Medak,Chilipched,29-01-2020,0,16.7,32.7,33.9,80,27.2,0,1,2020
Medak,Chilipched,30-01-2020,0,15.4,30.5,42.3,90.5,23.3,0,1,2020
Medak,Chilipched,31-01-2020,0,14.8,30.8,45.1,93.4,13.5,0,1,2020
Medak,Chilipched,01-02-2020,0,17.1,32.9,40,87.8,26.2,0,2,2020
Medak,Chilipched,02-02-2020,0,18.5,32.5,32,83.9,54.7,0,2,2020
Medak,Chilipched,03-02-2020,0,17.8,30,48.4,93.4,30.5,0,2,2020
Medak,Chilipched,04-02-2020,0,17.5,31.4,40.6,87.5,22.9,0,2,2020
Medak,Chilipched,05-02-2020,0,18.5,33.2,26.5,85.4,47.9,0,2,2020
Medak,Chilipched,06-02-2020,0,18.6,32.5,36.4,81.4,16.5,0,2,2020
Medak,Chilipched,07-02-2020,0,19.4,32.9,31.9,77.6,40.6,0,2,2020
Medak,Chilipched,08-02-2020,0,19.2,32.9,36.7,91.4,23.1,0,2,2020
Medak,Chilipched,09-02-2020,8.3,17.8,30.9,52.8,100,10.7,0,2,2020
Medak,Chilipched,10-02-2020,0,18.2,23.8,82.6,98.1,9.3,0,2,2020
Medak,Chilipched,11-02-2020,0,18.2,28.6,57.4,97.4,7.3,0,2,2020
Medak,Chilipched,12-02-2020,0,18.1,28.4,58.7,98.7,14.4,0,2,2020
Medak,Chilipched,13-02-2020,0,15.7,29.4,49.8,98.2,15.5,0,2,2020
Medak,Chilipched,14-02-2020,0,15.5,32.2,22.7,77.6,11.2,0,2,2020
Medak,Chilipched,15-02-2020,0,15,34.2,18.8,79.7,2.4,0,2,2020
Medak,Chilipched,16-02-2020,0,14.9,34.6,23.8,83.6,33.9,0,2,2020
Medak,Chilipched,17-02-2020,0,14.9,35.1,23.8,86,23.3,0,2,2020
Medak,Chilipched,18-02-2020,0,13.2,34.5,27.1,81.6,23.8,0,2,2020
Medak,Chilipched,19-02-2020,0,13.1,34,13.2,76.3,47.9,0,2,2020
Medak,Chilipched,20-02-2020,0,16.5,34.7,21.2,87.8,19.8,0,2,2020
Medak,Chilipched,21-02-2020,0,16.1,33.7,30.7,97.4,19,0,2,2020
Medak,Chilipched,22-02-2020,0,15.3,32.7,23,83.7,13.1,0,2,2020
Medak,Chilipched,23-02-2020,0,14.7,34.5,17.9,91.5,25,0,2,2020
Medak,Chilipched,24-02-2020,0,17.2,34.3,19.1,84.1,14.2,0,2,2020
Medak,Chilipched,25-02-2020,0,20.7,35.2,23.3,67.5,22.2,0,2,2020
Medak,Chilipched,26-02-2020,0,16.5,32.8,27.8,72.2,15.6,0,2,2020
Medak,Chilipched,27-02-2020,0,16.3,33.1,23.2,57.7,18.3,0,2,2020
Medak,Chilipched,28-02-2020,0,14.8,33,17.6,77.4,17.8,0,2,2020
Medak,Chilipched,29-02-2020,0,18.3,34.3,20.8,97.1,25.2,0,2,2020
Medak,Chilipched,01-03-2020,0,19.2,35.4,28.4,85.1,28.8,0,3,2020
Medak,Chilipched,02-03-2020,0,19.9,34.5,31.2,94.2,36.8,0,3,2020
Medak,Chilipched,03-03-2020,0,19.4,34.7,24.3,85.3,30.6,0,3,2020
Medak,Chilipched,04-03-2020,0,18.4,33.8,31.3,82.9,47.2,0,3,2020
Medak,Chilipched,05-03-2020,0,15.9,35,19.1,68.8,22.3,0,3,2020
Medak,Chilipched,06-03-2020,0,20.9,33,24.4,97.1,11.8,0,3,2020
Medak,Chilipched,07-03-2020,0,20.9,33.2,29.5,78,19.7,0,3,2020
Medak,Chilipched,08-03-2020,0,22.3,34.2,31.4,88.6,24.4,0,3,2020
Medak,Chilipched,09-03-2020,4,21.5,34.2,42.9,99.2,15.5,0,3,2020
Medak,Chilipched,10-03-2020,0,21.3,32.6,54.4,86.6,10.8,0,3,2020
Medak,Chilipched,11-03-2020,0,24.3,36.6,30.3,79.3,52.7,0,3,2020
Medak,Chilipched,12-03-2020,0,22.4,33.8,40.7,91.3,29.9,0,3,2020
Medak,Chilipched,13-03-2020,0,22.8,34.5,46.6,89,27.1,0,3,2020
Medak,Chilipched,14-03-2020,0,21.6,35.9,31,82.1,17.1,0,3,2020
Medak,Chilipched,15-03-2020,0,21.8,35.8,37.4,80.3,46.3,0,3,2020
Medak,Chilipched,16-03-2020,0,21,35.1,30.1,88.4,41.2,0,3,2020
Medak,Chilipched,17-03-2020,0,21.1,35.8,24.6,84.6,29,0,3,2020
Medak,Chilipched,18-03-2020,0,20.4,36.7,20.6,75.5,47.5,0,3,2020
Medak,Chilipched,19-03-2020,0,22.8,37.8,16.8,78.4,9.1,0,3,2020
Medak,Chilipched,20-03-2020,0,21.5,36.4,27.5,82.7,30.6,0,3,2020
Medak,Chilipched,21-03-2020,0,20.7,36.4,21.2,81.3,49.4,0,3,2020
Medak,Chilipched,22-03-2020,0,18.1,35.4,15.4,65.1,23.3,0,3,2020
Medak,Chilipched,23-03-2020,0,21.3,36.6,15,85.6,31.4,0,3,2020
Medak,Chilipched,24-03-2020,0,22.1,36.3,25,80.2,26.1,0,3,2020
Medak,Chilipched,25-03-2020,0,23,36.1,27.7,71.4,14.5,0,3,2020
Medak,Chilipched,26-03-2020,0,22.8,36.4,27.2,74.5,18.8,0,3,2020
Medak,Chilipched,27-03-2020,0,22.4,36.4,29,69.6,11.4,0,3,2020
Medak,Chilipched,28-03-2020,0,22.6,37.7,16.9,55.5,22.1,0,3,2020
Medak,Chilipched,29-03-2020,0,24.5,37.9,18.9,60.8,12.5,0,3,2020
Medak,Chilipched,30-03-2020,0,23.3,38.3,20.7,60.9,29.2,0,3,2020
Medak,Chilipched,31-03-2020,0,21.5,37.2,22.8,70.7,14.2,0,3,2020
Medak,Kowdipalle,01-01-2020,0,19.4,27.2,53.3,94.4,13.9,0,1,2020
Medak,Kowdipalle,02-01-2020,0,21.3,30.1,46.6,95.1,10.8,0,1,2020
Medak,Kowdipalle,03-01-2020,0,21.4,30.1,49.2,97.1,12.1,0,1,2020
Medak,Kowdipalle,04-01-2020,0,19.4,29.6,49.4,97.6,10.4,0,1,2020
Medak,Kowdipalle,05-01-2020,0,15.2,29.1,57,97.7,9.3,0,1,2020
Medak,Kowdipalle,06-01-2020,0,15.4,27.5,44.9,92,12.7,0,1,2020
Medak,Kowdipalle,07-01-2020,0,18.2,29.9,46.4,97.3,12.7,0,1,2020
Medak,Kowdipalle,08-01-2020,0,19.3,31.1,62.4,94.5,10.9,0,1,2020
Medak,Kowdipalle,09-01-2020,0,18.8,31.1,47.8,96.9,15.4,0,1,2020
Medak,Kowdipalle,10-01-2020,0,19.8,29.5,56.1,87.3,12.7,0,1,2020
Medak,Kowdipalle,11-01-2020,0,16.5,29.5,48.2,90.7,12.4,0,1,2020
Medak,Kowdipalle,12-01-2020,0,16.1,30,38.4,89.7,7.7,0,1,2020
Medak,Kowdipalle,13-01-2020,0,13.5,30.1,25.8,78.1,10,0,1,2020
Medak,Kowdipalle,14-01-2020,0,12.8,30.4,31.1,90.1,10.5,0,1,2020
Medak,Kowdipalle,15-01-2020,0,16.8,33.1,22.8,91.8,7.5,0,1,2020
Medak,Kowdipalle,16-01-2020,0,17.5,31.3,28,93.5,14,0,1,2020
Medak,Kowdipalle,17-01-2020,0,15.9,31.8,39.6,93.8,9.4,0,1,2020
Medak,Kowdipalle,18-01-2020,0,18.1,30.8,38.2,96.3,11.4,0,1,2020
Medak,Kowdipalle,19-01-2020,0,18.3,32.2,36.7,89.4,10.8,0,1,2020
Medak,Kowdipalle,20-01-2020,0,18.1,32.3,34.5,95.2,8.9,0,1,2020
Medak,Kowdipalle,21-01-2020,0,17.5,30.8,35.9,93.5,7.8,0,1,2020
Medak,Kowdipalle,22-01-2020,0,18.2,31.8,39.6,98.4,15.5,0,1,2020
Medak,Kowdipalle,23-01-2020,0,16.6,32,42.6,97.5,9.9,0,1,2020
Medak,Kowdipalle,24-01-2020,0,16.9,31.9,37.9,97.8,14.5,0,1,2020
Medak,Kowdipalle,25-01-2020,0,18.9,32.9,36.4,93.4,13.2,0,1,2020
Medak,Kowdipalle,26-01-2020,0,16.3,32.5,36.6,96.5,8.2,0,1,2020
Medak,Kowdipalle,27-01-2020,0,15.1,32.8,36.8,89.7,7.2,0,1,2020
Medak,Kowdipalle,28-01-2020,0,20.3,35.2,29.5,79.7,10,0,1,2020
Medak,Kowdipalle,29-01-2020,0,19.2,34,32.8,81.3,12.2,0,1,2020
Medak,Kowdipalle,30-01-2020,0,17,30.2,45.7,94.5,11.9,0,1,2020
Medak,Kowdipalle,31-01-2020,0,17.5,30.3,51.3,93.6,10.9,0,1,2020
Medak,Kowdipalle,01-02-2020,0,17.8,32.6,32.7,92.9,12.6,0,2,2020
Medak,Kowdipalle,02-02-2020,0,19.4,33.3,36.5,86.7,12.6,0,2,2020
Medak,Kowdipalle,03-02-2020,0,17.3,30.6,38.6,95.8,9.2,0,2,2020
Medak,Kowdipalle,04-02-2020,0,19.1,32.8,30.5,82.4,11.6,0,2,2020
Medak,Kowdipalle,05-02-2020,0,19.7,34.6,29.5,83.2,12,0,2,2020
Medak,Kowdipalle,06-02-2020,0,20.5,33.5,24.9,78.2,10.4,0,2,2020
Medak,Kowdipalle,07-02-2020,0,20,34.9,30.6,76.6,14.5,0,2,2020
Medak,Kowdipalle,08-02-2020,0,20.4,33,26.8,92.1,11.7,0,2,2020
Medak,Kowdipalle,09-02-2020,24.6,18.7,29.8,52.5,97.2,11.4,0,2,2020
Medak,Kowdipalle,10-02-2020,0,19.9,24.6,66,95.4,14.5,0,2,2020
Medak,Kowdipalle,11-02-2020,0,18.2,29.2,50.2,97.8,10.4,0,2,2020
Medak,Kowdipalle,12-02-2020,0,18.2,27.8,51.1,98.9,14,0,2,2020
Medak,Kowdipalle,13-02-2020,0,18.8,30.5,47.2,94.2,14,0,2,2020
Medak,Kowdipalle,14-02-2020,0,19.8,32.1,23.1,82.1,10.8,0,2,2020
Medak,Kowdipalle,15-02-2020,0,14.8,33.3,22.9,83.3,7.8,0,2,2020
Medak,Kowdipalle,16-02-2020,0,15.7,34.6,22.9,82.6,7.7,0,2,2020
Medak,Kowdipalle,17-02-2020,0,17.3,34.4,20.2,82,13.3,0,2,2020
Medak,Kowdipalle,18-02-2020,0,14.1,33.1,21.7,74.8,12.4,0,2,2020
Medak,Kowdipalle,19-02-2020,0,13.2,32.8,15.3,65.8,12.3,0,2,2020
Medak,Kowdipalle,20-02-2020,0,19.5,34,21.8,88.8,9,0,2,2020
Medak,Kowdipalle,21-02-2020,0,18.3,33.4,29.7,89.6,12.7,0,2,2020
Medak,Kowdipalle,22-02-2020,0,18.1,32.6,23.4,79,16.1,0,2,2020
Medak,Kowdipalle,23-02-2020,0,14.9,33.8,16.4,75.7,13.9,0,2,2020
Medak,Kowdipalle,24-02-2020,0,20.2,33.8,23.7,92.2,15.2,0,2,2020
Medak,Kowdipalle,25-02-2020,0,21.4,35.8,19,64.9,10.8,0,2,2020
Medak,Kowdipalle,26-02-2020,0,15.6,32.8,22.9,79.8,11,0,2,2020
Medak,Kowdipalle,27-02-2020,0,17.9,32.4,21.6,60,14.2,0,2,2020
Medak,Kowdipalle,28-02-2020,0,16.6,32.2,15.8,89.7,16,0,2,2020
Medak,Kowdipalle,29-02-2020,0,17.9,33.3,39.6,91.4,13.2,0,2,2020
Medak,Kowdipalle,01-03-2020,0,20.5,34.1,40.1,84.9,10,0,3,2020
Medak,Kowdipalle,02-03-2020,0,20.8,34.4,25.3,83,10.6,0,3,2020
Medak,Kowdipalle,03-03-2020,0,20.9,34.5,20.4,73.5,13.3,0,3,2020
Medak,Kowdipalle,04-03-2020,0,18.6,33.9,24.5,76.2,10.2,0,3,2020
Medak,Kowdipalle,05-03-2020,0,15,35.3,19.4,53.9,12.9,0,3,2020
Medak,Kowdipalle,06-03-2020,0,21.5,33.6,18.9,85,10.9,0,3,2020
Medak,Kowdipalle,07-03-2020,0,19.7,33.6,22.3,68.1,12.1,0,3,2020
Medak,Kowdipalle,08-03-2020,0,22.1,33.6,24.2,78.9,11.4,0,3,2020
Medak,Kowdipalle,09-03-2020,23.5,21,33.7,36.6,98.8,12.7,0,3,2020
Medak,Kowdipalle,10-03-2020,0,21.5,31.5,46.6,73.6,14.5,0,3,2020
Medak,Kowdipalle,11-03-2020,0,24.4,37.3,23.2,79.7,15,0,3,2020
Medak,Kowdipalle,12-03-2020,0,21.8,32.9,33.9,95.3,11.8,0,3,2020
