District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),Month,Year
Adilabad,Gudihathnur,16-Aug-22,8.1,23.3,26.1,82.2,96.9,0,7.7,8,2022
Adilabad,Gudihathnur,17-Aug-22,0,23.6,31,79.6,97.3,0,10.5,8,2022
Adilabad,Gudihathnur,18-Aug-22,1.4,24.9,34.6,56.3,97,0,7.2,8,2022
Adilabad,Gudihathnur,19-Aug-22,2.1,25.6,34,77.6,96.9,0,7.2,8,2022
Adilabad,Gudihathnur,20-Aug-22,0,25.7,32.9,79.9,94.1,0,9.1,8,2022
Adilabad,Gudihathnur,21-Aug-22,0.8,23.7,32.8,67.8,96.4,0.1,10.4,8,2022
Adilabad,Gudihathnur,22-Aug-22,0.7,25.4,32.1,60.7,92.3,0,11.4,8,2022
Adilabad,Gudihathnur,23-Aug-22,0,23.7,31.5,79.2,95.3,0,10.1,8,2022
Adilabad,Gudihathnur,24-Aug-22,0,24.4,34.8,72.5,96.8,0,9.1,8,2022
Adilabad,Gudihathnur,25-Aug-22,0,24.7,34.3,71.8,98.5,0,9.2,8,2022
Adilabad,Gudihathnur,26-Aug-22,0,23.1,32.2,68.2,94.4,0,11.3,8,2022
Adilabad,Gudihathnur,27-Aug-22,0.8,24.4,33.9,73.2,95.8,0,8.7,8,2022
Adilabad,Gudihathnur,28-Aug-22,0,23.4,32.7,67.3,94.7,0,9.6,8,2022
Adilabad,Gudihathnur,29-Aug-22,0,24.6,34.2,66.8,97,0,8,8,2022
Adilabad,Gudihathnur,30-Aug-22,4.2,23.2,32.3,77.5,99,0,7.6,8,2022
Adilabad,Gudihathnur,31-Aug-22,0,23.7,33.2,74,97.7,0,7.9,8,2022
Adilabad,Ichoda,1-Aug-22,7.1,26.1,32.1,78.2,99.9,0,1.9,8,2022
Adilabad,Ichoda,2-Aug-22,0,26.1,32.9,78.3,95.5,0,2,8,2022
Adilabad,Ichoda,3-Aug-22,0,26.6,33.3,72,98.3,0,1.8,8,2022
Adilabad,Ichoda,4-Aug-22,26.6,25.4,33.2,73.7,99.9,0,2.1,8,2022
Adilabad,Ichoda,5-Aug-22,7.9,23.9,31.7,86.7,99.9,0,1.4,8,2022
Adilabad,Ichoda,6-Aug-22,5.9,23.4,33.1,76.3,99.9,0,3.1,8,2022
Adilabad,Ichoda,7-Aug-22,18.6,23.7,32.7,75.6,99.9,0,0.7,8,2022
Adilabad,Ichoda,8-Aug-22,19.4,23.6,30.8,88.6,100,0,1.5,8,2022
Adilabad,Ichoda,9-Aug-22,39.6,23.2,26.3,98,99.9,0,2,8,2022
Adilabad,Ichoda,10-Aug-22,2.6,23.8,28.7,91.4,100,0.3,2.5,8,2022
Adilabad,Ichoda,11-Aug-22,0,24.2,29.1,86.4,95.9,0.1,4.3,8,2022
Adilabad,Ichoda,12-Aug-22,0,24.5,31.2,83.6,95.8,0,10.7,8,2022
Adilabad,Ichoda,13-Aug-22,0,23.8,32.2,78.6,95.5,0,3.5,8,2022
Adilabad,Ichoda,14-Aug-22,10.1,23.2,32.2,78.3,99.9,0,5.1,8,2022
Adilabad,Ichoda,15-Aug-22,20,23.2,27.6,90.5,99.9,0,5.2,8,2022
Adilabad,Ichoda,16-Aug-22,7.9,23.3,26.6,86.2,99.9,0,5.8,8,2022
Adilabad,Ichoda,17-Aug-22,0,23.6,31,68.2,95.7,0,8.3,8,2022
Adilabad,Ichoda,18-Aug-22,0.3,25.1,33.2,65.2,98.1,0,3.8,8,2022
Adilabad,Ichoda,19-Aug-22,0,25.6,32.9,67.2,98.2,0,4.3,8,2022
Adilabad,Ichoda,20-Aug-22,0,24.9,32.5,69.1,99.4,0,5.1,8,2022
Adilabad,Ichoda,21-Aug-22,2.4,23.7,32.5,67.8,99.7,0.1,6.2,8,2022
