District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph),Month,Year
Siddipet,Dubbak,09-07-2019,6.1,23.7,32.5,67.1,99.1,0.6,26.7,7,2019
Siddipet,Dubbak,10-07-2019,13.6,23.4,33.3,60,100,0.1,21.3,7,2019
Siddipet,Dubbak,11-07-2019,2,24.2,34.3,54.1,98,0.6,18.4,7,2019
Siddipet,Dubbak,12-07-2019,6.5,23.7,31.6,69.8,99.5,1.5,18.7,7,2019
Siddipet,Dubbak,13-07-2019,0.1,24.7,33.1,63.8,93.5,0,19.6,7,2019
Siddipet,Dubbak,14-07-2019,0.3,24.8,34.2,60,94.1,0,15,7,2019
Siddipet,Dubbak,15-07-2019,0.2,24.5,35.7,52.9,96.9,0,15.9,7,2019
Siddipet,Dubbak,16-07-2019,0.1,24.7,35.7,52.8,88.7,0,18.5,7,2019
Siddipet,Dubbak,17-07-2019,0.1,24.8,35.6,53.7,92.7,0,14.6,7,2019
Siddipet,Dubbak,18-07-2019,0.2,24.9,36.5,52.1,90.9,0.1,11.2,7,2019
Siddipet,Dubbak,19-07-2019,0.5,24.6,36.9,45.8,98.2,0,11.7,7,2019
Siddipet,Dubbak,20-07-2019,32.3,23.2,35.8,56.7,99.9,0,13,7,2019
Siddipet,Dubbak,21-07-2019,4.3,24.3,33.1,71.7,100,0,9.1,7,2019
Siddipet,Dubbak,22-07-2019,0,25.4,34.3,68.4,98.9,0.9,8.7,7,2019
